image_id,image_path,fold,group_id,image_sha256
AMLC001131,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001131.jpg,5,sha256:e3553f214edca8ce6b32059a2f492c2bd1f4a2429ca6ff7a1942cfb7a1ccb3e3,e3553f214edca8ce6b32059a2f492c2bd1f4a2429ca6ff7a1942cfb7a1ccb3e3
AMLC001132,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001132.jpg,3,sha256:30531b6af811cd2db3d39a7a0153d34a595bc261ff599110451fb66e2d34d72f,30531b6af811cd2db3d39a7a0153d34a595bc261ff599110451fb66e2d34d72f
AMLC001133,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001133.jpg,5,sha256:f0709c0f0eff7d6e61ed335853f3bcea31198e789494b4b3e59e0d2472a3982b,f0709c0f0eff7d6e61ed335853f3bcea31198e789494b4b3e59e0d2472a3982b
AMLC001134,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001134.jpg,4,sha256:bfe064b27b8a20f263d20f73ff9a3bf6b15387bfe4734d472410b98841c6b1e5,bfe064b27b8a20f263d20f73ff9a3bf6b15387bfe4734d472410b98841c6b1e5
AMLC001135,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001135.jpg,5,sha256:0697d5a833b7a7e05c03ef637e60541b8a5c7b5c217cd7ca8dad244da1c07cc7,0697d5a833b7a7e05c03ef637e60541b8a5c7b5c217cd7ca8dad244da1c07cc7
AMLC001136,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001136.jpg,3,sha256:d802b54ec12ee386984c05c68bc94dd4ff90d7134149dbab68cfc035793b039a,d802b54ec12ee386984c05c68bc94dd4ff90d7134149dbab68cfc035793b039a
AMLC001137,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001137.jpg,5,sha256:efce5ef76432f4f4841306f056b90270e7889abadae3a0e6b9b9f50f945af724,efce5ef76432f4f4841306f056b90270e7889abadae3a0e6b9b9f50f945af724
AMLC001138,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001138.jpg,3,sha256:118609410a1c159f094794628fa66f2afefd2682243fcf0c1d7509a6b3fdd017,118609410a1c159f094794628fa66f2afefd2682243fcf0c1d7509a6b3fdd017
AMLC001139,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001139.jpg,3,sha256:e77cf7fe1529e7dbb05cb0fa4d073b90eb69b38f83a8e0f16df1882ca92c6783,e77cf7fe1529e7dbb05cb0fa4d073b90eb69b38f83a8e0f16df1882ca92c6783
AMLC001140,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001140.jpg,1,sha256:8e82b889451a3cf9807f86cf84e088fc328e9b000735384a7967b6d589dda38b,8e82b889451a3cf9807f86cf84e088fc328e9b000735384a7967b6d589dda38b
AMLC001141,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001141.jpg,3,sha256:ed58175989adae5cca7bab2e90ce2ac58ead8ed416836e295a2683b20f0e43d6,ed58175989adae5cca7bab2e90ce2ac58ead8ed416836e295a2683b20f0e43d6
AMLC001142,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001142.jpg,1,sha256:7401e4cb117af54fc8d265f6ec03a7978fae7e5abdc0e121a8d5d6f31f9d1b7b,7401e4cb117af54fc8d265f6ec03a7978fae7e5abdc0e121a8d5d6f31f9d1b7b
AMLC001143,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001143.jpg,5,sha256:2bc96f49628198b4be0dc506929ff3f61b62f627b3169e451861e1ff5b4942df,2bc96f49628198b4be0dc506929ff3f61b62f627b3169e451861e1ff5b4942df
AMLC001144,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001144.jpg,2,sha256:6df8684d2db723c82eaa7495885129fce0427a64132043394965a97fbbf08faf,6df8684d2db723c82eaa7495885129fce0427a64132043394965a97fbbf08faf
AMLC001145,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001145.jpg,3,sha256:efcbd0e5c2df6da5c275a9660d2acf2fb52accad1523316287651c82427b6cb8,efcbd0e5c2df6da5c275a9660d2acf2fb52accad1523316287651c82427b6cb8
AMLC001146,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001146.jpg,4,sha256:368389899124d133704a74257f6a9394498895a862f2be9e742ac734cc5866ad,368389899124d133704a74257f6a9394498895a862f2be9e742ac734cc5866ad
AMLC001147,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001147.jpg,2,sha256:2145381a14d7a904206b78dc40eb89708606385f14400fffce1f3f99bedf2dc6,2145381a14d7a904206b78dc40eb89708606385f14400fffce1f3f99bedf2dc6
AMLC001148,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001148.jpg,3,sha256:3ad59421046c33d8ff31731c644a99598d5a5547968e7e73450a8a6edf30b54e,3ad59421046c33d8ff31731c644a99598d5a5547968e7e73450a8a6edf30b54e
AMLC001149,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001149.jpg,5,sha256:0e8ca09f6ceb42392cc399fcd454c59b7faf59ff54371973ad19e364368399fc,0e8ca09f6ceb42392cc399fcd454c59b7faf59ff54371973ad19e364368399fc
AMLC001150,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001150.jpg,1,sha256:ba1a1ab06f9eef98a9af0c0aafbb59deeeb253389639885b00c95de6ef039be6,ba1a1ab06f9eef98a9af0c0aafbb59deeeb253389639885b00c95de6ef039be6
AMLC001151,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001151.jpg,3,sha256:2e73a23db43a27090a97c6ff3f0610fe874d09cdaea7e0d0d858d2d84ce46182,2e73a23db43a27090a97c6ff3f0610fe874d09cdaea7e0d0d858d2d84ce46182
AMLC001152,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001152.jpg,2,sha256:7a93620c0c64d3bc759b8922e42902810cdb35d8c9a6aed48eb543cf530a3c4e,7a93620c0c64d3bc759b8922e42902810cdb35d8c9a6aed48eb543cf530a3c4e
AMLC001153,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001153.jpg,1,sha256:9134298e5652a2949dd18e9bfb887d98322a9373f74cb301d4b824a6fe1a6943,9134298e5652a2949dd18e9bfb887d98322a9373f74cb301d4b824a6fe1a6943
AMLC001154,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001154.jpg,2,sha256:391604b16fb8795fd0108645bf947020d958ca19aa285d90ddbe35c88087f1a4,391604b16fb8795fd0108645bf947020d958ca19aa285d90ddbe35c88087f1a4
AMLC001155,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001155.jpg,4,sha256:c13b7adc5a93221f13721376fa052e1a41cfd89b869b5ec58fd692195dca0432,c13b7adc5a93221f13721376fa052e1a41cfd89b869b5ec58fd692195dca0432
AMLC001156,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001156.jpg,3,sha256:5e8a8c7fd665dcd9d5308cae37696acba3587f1d4a5cb8df690781e669ad1779,5e8a8c7fd665dcd9d5308cae37696acba3587f1d4a5cb8df690781e669ad1779
AMLC001157,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001157.jpg,4,sha256:ed54d17046176ffe063f520ea57cd7c2ee77dffd5956a0f131a02ccf7c8ad1a7,ed54d17046176ffe063f520ea57cd7c2ee77dffd5956a0f131a02ccf7c8ad1a7
AMLC001158,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001158.jpg,4,sha256:e6201ebb3b512ed8181fe33c0e8019a8ce62c68961744fa30ad798e7a82c36ee,e6201ebb3b512ed8181fe33c0e8019a8ce62c68961744fa30ad798e7a82c36ee
AMLC001159,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001159.jpg,1,sha256:abb43081e75168de91a8a475f05774c195857394191c06e4820bdd6fd58ae739,abb43081e75168de91a8a475f05774c195857394191c06e4820bdd6fd58ae739
AMLC001160,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001160.jpg,3,sha256:83f5cb2ee606d1444bb923a64efd1c403cb9a754ffaab67b204fc583cca21249,83f5cb2ee606d1444bb923a64efd1c403cb9a754ffaab67b204fc583cca21249
AMLC001161,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001161.jpg,5,sha256:9d0673487f9df08f33e79a5c121cd4db09bbbe061e1b47d90e4ed3ad2d3459e2,9d0673487f9df08f33e79a5c121cd4db09bbbe061e1b47d90e4ed3ad2d3459e2
AMLC001162,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001162.jpg,5,sha256:f57613110666a6c847001ff11b6d04a96abf5cb33fbd92e715656e3321c84b9e,f57613110666a6c847001ff11b6d04a96abf5cb33fbd92e715656e3321c84b9e
AMLC001163,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001163.jpg,2,sha256:cdc6c1871b2ee9a48d1819c402622e35032600059a362d9e30cc1652615d3ce4,cdc6c1871b2ee9a48d1819c402622e35032600059a362d9e30cc1652615d3ce4
AMLC001164,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001164.jpg,5,sha256:1324852e7c5ae896870e2e29c6995e158d12a7db564b7b82b1b9f70d7de0d36c,1324852e7c5ae896870e2e29c6995e158d12a7db564b7b82b1b9f70d7de0d36c
AMLC001165,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001165.jpg,4,sha256:9abf1648752a9d7c255d988997f2e976d0dfabec4aad15ad6ed3e873a8119e58,9abf1648752a9d7c255d988997f2e976d0dfabec4aad15ad6ed3e873a8119e58
AMLC001166,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001166.jpg,5,sha256:c796d9a0007f128c04a51b829c7c63374944da9d6290fa1e3ddbf21e578a3570,c796d9a0007f128c04a51b829c7c63374944da9d6290fa1e3ddbf21e578a3570
AMLC001167,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001167.jpg,2,sha256:8aef225a27fbd4a50ba42e78042e6375c5bdb0b06d3faa4888c94d06b5a8db0c,8aef225a27fbd4a50ba42e78042e6375c5bdb0b06d3faa4888c94d06b5a8db0c
AMLC001168,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001168.jpg,1,sha256:6dca1ff7d3129c3a650de0b039ba354f32017686eb5d2691145f1f67a5bf6697,6dca1ff7d3129c3a650de0b039ba354f32017686eb5d2691145f1f67a5bf6697
AMLC001169,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001169.jpg,5,sha256:995fffcfcc81bcdc20db2952f9628b0d02de4cbf20556b4959b8f62559c17043,995fffcfcc81bcdc20db2952f9628b0d02de4cbf20556b4959b8f62559c17043
AMLC001170,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001170.jpg,2,sha256:afd2748d2d03cbe525ab3174bc20e4d6a906ab7c41200c4542145468dcc321f9,afd2748d2d03cbe525ab3174bc20e4d6a906ab7c41200c4542145468dcc321f9
AMLC001171,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001171.jpg,3,sha256:6b654087faac3ce59d72c2bba8a92b78703540e19a7e6a9e7b8bfba3b1365a3c,6b654087faac3ce59d72c2bba8a92b78703540e19a7e6a9e7b8bfba3b1365a3c
AMLC001172,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001172.jpg,4,sha256:7a3b178f5e2beee30d3b579db55c4a20ac78eabcdc3f715a84d54e41006195fc,7a3b178f5e2beee30d3b579db55c4a20ac78eabcdc3f715a84d54e41006195fc
AMLC001173,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001173.jpg,1,sha256:4545512fc3d6e719a5cd5e88cd77471a4f999a60898f4123b5f17e659269171c,4545512fc3d6e719a5cd5e88cd77471a4f999a60898f4123b5f17e659269171c
AMLC001174,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001174.jpg,4,sha256:862c0020cd7bceca52911cd6745c42494be22b0eb597e36776d908b8d2436253,862c0020cd7bceca52911cd6745c42494be22b0eb597e36776d908b8d2436253
AMLC001175,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001175.jpg,5,sha256:06c7d4754eb78d689be7cdb193ceb2a1e641364766e990bc5e2a380028f0d7b1,06c7d4754eb78d689be7cdb193ceb2a1e641364766e990bc5e2a380028f0d7b1
AMLC001176,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001176.jpg,1,sha256:dc651114b8f137594762020f15d745066d780d99c39b425e71545f7b38b659bb,dc651114b8f137594762020f15d745066d780d99c39b425e71545f7b38b659bb
AMLC001177,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001177.jpg,5,sha256:2bbe685283e70c8b7e5b7e4295706d94b9cea7d18bc63098734d1518b3a738ff,2bbe685283e70c8b7e5b7e4295706d94b9cea7d18bc63098734d1518b3a738ff
AMLC001178,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001178.jpg,5,sha256:22c1608a461122f87992321e435a0e1f8b3ed4e44efa683ff2775d3f2ab67a68,22c1608a461122f87992321e435a0e1f8b3ed4e44efa683ff2775d3f2ab67a68
AMLC001179,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001179.jpg,5,sha256:e6c3ccf62da7cdee8269c4658bdac24de3289dc1c8955e1417b95b0838d0cb04,e6c3ccf62da7cdee8269c4658bdac24de3289dc1c8955e1417b95b0838d0cb04
AMLC001180,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001180.jpg,4,sha256:f6eb33cd5220ba152556c94445a4304093cb8e97ca76d666c6c06a7b03a4db36,f6eb33cd5220ba152556c94445a4304093cb8e97ca76d666c6c06a7b03a4db36
AMLC001181,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001181.jpg,2,sha256:ba68cc96b961d10d041ef61637d6b1a7fb41496193b89f405f8a80b802177118,ba68cc96b961d10d041ef61637d6b1a7fb41496193b89f405f8a80b802177118
AMLC001182,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001182.jpg,1,sha256:c73f98c54907569cc17e3728ff7aca9f3713bb5aca23048af5323c282ecd3852,c73f98c54907569cc17e3728ff7aca9f3713bb5aca23048af5323c282ecd3852
AMLC001183,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001183.jpg,3,sha256:c825240f3ae482c5d4ab9a0c9c1b30bc644317f7c4f6095b710a38239ad93772,c825240f3ae482c5d4ab9a0c9c1b30bc644317f7c4f6095b710a38239ad93772
AMLC001184,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001184.jpg,3,sha256:154c0aa77185fab7b5291c5df95eb20b4998054a76f10c48430cc343187dc045,154c0aa77185fab7b5291c5df95eb20b4998054a76f10c48430cc343187dc045
AMLC001185,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001185.jpg,4,sha256:82484e357da0a9e4f670b726aee11d65f5b08ff900d32bef06ac9813ef2633dd,82484e357da0a9e4f670b726aee11d65f5b08ff900d32bef06ac9813ef2633dd
AMLC001186,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001186.jpg,3,sha256:cbc3ff4d68cff66642a3aa7e89bb86e8bc9fe30653a0b31fcea646a2981b74af,cbc3ff4d68cff66642a3aa7e89bb86e8bc9fe30653a0b31fcea646a2981b74af
AMLC001187,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001187.jpg,3,sha256:b37a8fd3217d52e03b527eada2aec1ac39f9c69f810a52763891d19491467b90,b37a8fd3217d52e03b527eada2aec1ac39f9c69f810a52763891d19491467b90
AMLC001188,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001188.jpg,5,sha256:d1ecfc06aa1f75b61fb32700e2cffdf78028be9b7c1c36ac551f9fdbd168a58b,d1ecfc06aa1f75b61fb32700e2cffdf78028be9b7c1c36ac551f9fdbd168a58b
AMLC001189,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001189.jpg,2,sha256:8faf9070fbc0813f33e35a570bb94a15c9d16718cd0d24a87f5ea1173ecb9f9b,8faf9070fbc0813f33e35a570bb94a15c9d16718cd0d24a87f5ea1173ecb9f9b
AMLC001190,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001190.jpg,5,sha256:bd4766f0eb318df9c2cc4bab18d198c3b9b635e4c618a0b486faa52254d06fc3,bd4766f0eb318df9c2cc4bab18d198c3b9b635e4c618a0b486faa52254d06fc3
AMLC001191,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001191.jpg,5,sha256:6ff3693ba33e9fc0daa11a8ff3e7d0342a75d3d82ba4bb22e84910b18d04c01d,6ff3693ba33e9fc0daa11a8ff3e7d0342a75d3d82ba4bb22e84910b18d04c01d
AMLC001192,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001192.jpg,4,sha256:43beb57e87858f99239d87f7aafa98391e96d9e4a23ae58da2d5fb865c5563e2,43beb57e87858f99239d87f7aafa98391e96d9e4a23ae58da2d5fb865c5563e2
AMLC001193,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001193.jpg,5,sha256:1fe99252cd7cab3c7feb248f87943525b9bed327ed76465217bc44d103973a97,1fe99252cd7cab3c7feb248f87943525b9bed327ed76465217bc44d103973a97
AMLC001194,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001194.jpg,4,sha256:3609a6ae4da2dd2ade8d0478e2199c38584ec5bc2c3a9b36efad59c00c9894f2,3609a6ae4da2dd2ade8d0478e2199c38584ec5bc2c3a9b36efad59c00c9894f2
AMLC001195,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001195.jpg,1,sha256:eba31a2c86a50f9333340b21abe9758906ab11e962783b979dcd0e3e3190252d,eba31a2c86a50f9333340b21abe9758906ab11e962783b979dcd0e3e3190252d
AMLC001196,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001196.jpg,3,sha256:8d434a8f9ddebeb16a6c5a943826fb4c3edbe5ff4c5bc69dfc4b2b94506a55e8,8d434a8f9ddebeb16a6c5a943826fb4c3edbe5ff4c5bc69dfc4b2b94506a55e8
AMLC001197,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001197.jpg,3,sha256:0f6c115331ee8c953a946e579310712d8be90d00c3529ae213d450f4d2c9038f,0f6c115331ee8c953a946e579310712d8be90d00c3529ae213d450f4d2c9038f
AMLC001198,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001198.jpg,3,sha256:0e35e4d4828159d86435923c72eb3932430b8ac678c304ae93d767875e39767b,0e35e4d4828159d86435923c72eb3932430b8ac678c304ae93d767875e39767b
AMLC001199,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001199.jpg,2,sha256:1cf0bfc5ff71544c80e765cf2d2bc674fa0f6d6fad9fc4e2aa83771bc3bc2c73,1cf0bfc5ff71544c80e765cf2d2bc674fa0f6d6fad9fc4e2aa83771bc3bc2c73
AMLC001200,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001200.jpg,5,sha256:e9e9a230ea4fcc8e915b38803214f3a4c91a4a77ff5570ba31363596aabf6b60,e9e9a230ea4fcc8e915b38803214f3a4c91a4a77ff5570ba31363596aabf6b60
AMLC001201,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001201.jpg,4,sha256:3353131d1642876cc3461df346f2e67dbd2ae6093c435c5fba0cc8d482cafbc4,3353131d1642876cc3461df346f2e67dbd2ae6093c435c5fba0cc8d482cafbc4
AMLC001202,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001202.jpg,5,sha256:c9328c4643d3417a5cd85ace1d876d1e1803e3408a078ebcd83587b06a5b1d3c,c9328c4643d3417a5cd85ace1d876d1e1803e3408a078ebcd83587b06a5b1d3c
AMLC001203,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001203.jpg,2,sha256:8aa2ed6bf51856f01f986da4deecaaedc4750267e78155562825ff45e34f502c,8aa2ed6bf51856f01f986da4deecaaedc4750267e78155562825ff45e34f502c
AMLC001204,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001204.jpg,5,sha256:3edd008d3c1be009030ea47fd3678a7894d252d8c7dbae0f134449d0b7d0b5ae,3edd008d3c1be009030ea47fd3678a7894d252d8c7dbae0f134449d0b7d0b5ae
AMLC001205,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001205.jpg,1,sha256:6ed26cfb9e789d0fc267f1e7193f4c4506ec62ea62fcfab8fcd8cbabb38db4b6,6ed26cfb9e789d0fc267f1e7193f4c4506ec62ea62fcfab8fcd8cbabb38db4b6
AMLC001206,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001206.jpg,3,sha256:7503220a7675a9cc37ca2ca288f12147b6f96284269f6a04066b72256a94cc17,7503220a7675a9cc37ca2ca288f12147b6f96284269f6a04066b72256a94cc17
AMLC001207,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001207.jpg,5,sha256:1c34c8d9d5517cea99b1a64465c824154f1f48d0b453c990dce461c5cb8ad28b,1c34c8d9d5517cea99b1a64465c824154f1f48d0b453c990dce461c5cb8ad28b
AMLC001208,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001208.jpg,2,sha256:975a4fa545194e572a79c7b1eac8d62141b56359bf1bc2e41d1657baf1c4ea8a,975a4fa545194e572a79c7b1eac8d62141b56359bf1bc2e41d1657baf1c4ea8a
AMLC001209,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001209.jpg,5,sha256:6fe5d7329c867fd01856f0d3ecec7c14803bcaf18acc4707fb3290465a8e4a59,6fe5d7329c867fd01856f0d3ecec7c14803bcaf18acc4707fb3290465a8e4a59
AMLC001210,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001210.jpg,1,sha256:f1d28edd748bfa3b81e03de242dc268f736245d6cb26b4a751bb9ff5ee0b0ba2,f1d28edd748bfa3b81e03de242dc268f736245d6cb26b4a751bb9ff5ee0b0ba2
AMLC001211,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001211.jpg,3,sha256:7c29adb846fa258e5f521978ace2354b64321bf4852a00576f1291a69cfa2e77,7c29adb846fa258e5f521978ace2354b64321bf4852a00576f1291a69cfa2e77
AMLC001212,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001212.jpg,3,sha256:b5d5f28def0cfbcd3006edb73fd2c314989174d07e1fcdd925cf7ec039ff1b42,b5d5f28def0cfbcd3006edb73fd2c314989174d07e1fcdd925cf7ec039ff1b42
AMLC001213,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001213.jpg,2,sha256:7be7a5c7b90b640bb2e78491c7683ce606a0ca36b083b56fec5716ca6ae22b8c,7be7a5c7b90b640bb2e78491c7683ce606a0ca36b083b56fec5716ca6ae22b8c
AMLC001214,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001214.jpg,2,sha256:f6721bfb1ffec7a9dd9ae100b55b2f81d73946900f471deab1c2cf476a1fe51e,f6721bfb1ffec7a9dd9ae100b55b2f81d73946900f471deab1c2cf476a1fe51e
AMLC001215,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001215.jpg,5,sha256:754077f7bf57b36b67bffc60e0821c189988599855473674d54cde908f758a5d,754077f7bf57b36b67bffc60e0821c189988599855473674d54cde908f758a5d
AMLC001216,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001216.jpg,1,sha256:f99499d162be55d7744890b841aa7fff55f092a795a6883e1dcf9c4e0fa8499b,f99499d162be55d7744890b841aa7fff55f092a795a6883e1dcf9c4e0fa8499b
AMLC001217,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001217.jpg,2,sha256:5d0ac2136bfca8690c6d07b02d69c26065c0862ac7049824637797bba4444612,5d0ac2136bfca8690c6d07b02d69c26065c0862ac7049824637797bba4444612
AMLC001218,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001218.jpg,1,sha256:74f5e12fad4e804f526601be2182c18a5b703316f964a56ee1536ca230099fdf,74f5e12fad4e804f526601be2182c18a5b703316f964a56ee1536ca230099fdf
AMLC001219,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001219.jpg,5,sha256:2a97c7b72f2b5cff8a119d0188b3a19bfff3a773e8aec249026fbd561a6fa082,2a97c7b72f2b5cff8a119d0188b3a19bfff3a773e8aec249026fbd561a6fa082
AMLC001220,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001220.jpg,2,sha256:ac66007286f12e0df395908ba3b5aa615bf79373d4f798e1e77e7d79306bf23a,ac66007286f12e0df395908ba3b5aa615bf79373d4f798e1e77e7d79306bf23a
AMLC001221,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001221.jpg,1,sha256:f1bd2342e3fae0221b1d1d0cfad57852d1cc5263c34bb995210dbaa237678dd7,f1bd2342e3fae0221b1d1d0cfad57852d1cc5263c34bb995210dbaa237678dd7
AMLC001222,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001222.jpg,1,sha256:8b6c195d7b496476d0beab01d0a7735422066f1eb64324a1658b65b48653e139,8b6c195d7b496476d0beab01d0a7735422066f1eb64324a1658b65b48653e139
AMLC001223,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001223.jpg,4,sha256:19f225aeafcb9040a661d37b44be4017b04a4ec5568966a02f05f20cab8f1b3a,19f225aeafcb9040a661d37b44be4017b04a4ec5568966a02f05f20cab8f1b3a
AMLC001224,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001224.jpg,4,sha256:ca76fd5449332be14e502bb75d07e7561dd83c1810978e4a5ec89ee349a14095,ca76fd5449332be14e502bb75d07e7561dd83c1810978e4a5ec89ee349a14095
AMLC001225,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001225.jpg,5,sha256:2aa8c712076b15f1b8cf232174f7e10381ae09e4997913ffbce7217689a0eee2,2aa8c712076b15f1b8cf232174f7e10381ae09e4997913ffbce7217689a0eee2
AMLC001226,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001226.jpg,3,sha256:e5e1b08e46e958da2fe161432dcafebe8d38f808951f6f0c06a8d8f8621382dc,e5e1b08e46e958da2fe161432dcafebe8d38f808951f6f0c06a8d8f8621382dc
AMLC001227,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001227.jpg,5,sha256:39f5ae2e3249e70310c2124acd7443918a6b1c5ef01f3d7e8c6e4f973c053493,39f5ae2e3249e70310c2124acd7443918a6b1c5ef01f3d7e8c6e4f973c053493
AMLC001228,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001228.jpg,5,sha256:bbc9fbea852311749587ca0bac9b65818718e5948331a0e7d4347f150b51aa59,bbc9fbea852311749587ca0bac9b65818718e5948331a0e7d4347f150b51aa59
AMLC001229,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001229.jpg,3,sha256:8c977f81a84f9e08911e7d2cc9d5fa8bced95e05b78fba0881d88f1a3fea1f22,8c977f81a84f9e08911e7d2cc9d5fa8bced95e05b78fba0881d88f1a3fea1f22
AMLC001230,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001230.jpg,3,sha256:f6273e634c170cf9b8e2c410290cda409f2a26aadb37910403970b8da9b8739a,f6273e634c170cf9b8e2c410290cda409f2a26aadb37910403970b8da9b8739a
AMLC001231,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001231.jpg,5,sha256:2e2f78732ec74141f4cde4f38ea30988fc6cf8cdd4f947837586a643a699a6af,2e2f78732ec74141f4cde4f38ea30988fc6cf8cdd4f947837586a643a699a6af
AMLC001232,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001232.jpg,2,sha256:6ffe01376efbfe1f29ae0cb3ed90b05b28782809d11b077ea160c949727a7d92,6ffe01376efbfe1f29ae0cb3ed90b05b28782809d11b077ea160c949727a7d92
AMLC001233,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001233.jpg,2,sha256:e1f80f448497263778b3c166a1e1957ae4bb9ceb65b416027c3497426668761c,e1f80f448497263778b3c166a1e1957ae4bb9ceb65b416027c3497426668761c
AMLC001234,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001234.jpg,5,sha256:29391d63cef3b2872add9bdaa61f0999bf12d5fc020680b930bd2042f77507a2,29391d63cef3b2872add9bdaa61f0999bf12d5fc020680b930bd2042f77507a2
